image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
00000247.jpg,Downdog,0.34917244,0.7430669,0.3403958,0.7229618,0.0,0.0,0.3254854,0.67913955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2521362,0.7198996,0.0,0.0,0.0,0.0,0.0,0.0,0.6843571,0.5103495,0.52452105,0.4365911,0.82624876,0.7630693,0.41088256,0.70516485
00000041.jpg,Downdog,0.32231182,0.5025964,0.31090757,0.4851881,0.0,0.0,0.31788668,0.4461473,0.0,0.0,0.3692279,0.4432822,0.3707511,0.41291508,0.30169937,0.65301716,0.32426578,0.51845086,0.16542654,0.78267926,0.0,0.0,0.62000245,0.28224045,0.61003023,0.30296445,0.7436587,0.45425624,0.70321023,0.47024927,0.8789651,0.692189,0.7855992,0.63483524
00000067.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.38386652,0.7412354,0.0,0.0,0.37939647,0.6990259,0.4207793,0.611143,0.29991877,0.8215015,0.0,0.0,0.0,0.0,0.0,0.0,0.52106696,0.43504396,0.5477948,0.42606008,0.6171471,0.3675555,0.6650324,0.34989578,0.80276316,0.7026043,0.8920555,0.7387201
00000097.jpg,Downdog,0.38430056,0.69925946,0.36875907,0.67902493,0.0,0.0,0.35162017,0.61724526,0.0,0.0,0.35827723,0.51985073,0.4320448,0.46970984,0.28555602,0.6050261,0.0,0.0,0.1810203,0.7966801,0.0,0.0,0.6073198,0.21055914,0.654994,0.22274256,0.623784,0.5030919,0.7040349,0.5341957,0.7989225,0.69020796,0.9024787,0.70240223
00000423.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.39889836,0.64861876,0.0,0.0,0.40805483,0.5568271,0.47153136,0.48348963,0.3467557,0.67403215,0.0,0.0,0.2533744,0.8220469,0.0,0.0,0.5593134,0.24754795,0.6251866,0.23962665,0.5174894,0.4756393,0.7043999,0.49430484,0.5042837,0.68214405,0.8345019,0.7297898
00000423.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9501379,0.29481792,0.9592275,0.29627225,0.0,0.0,0.97394174,0.33622184,0.0,0.0,0.0,0.0,0.95571357,0.37364286,0.9608614,0.37463716,0.96071434,0.43012238,0.965655,0.4303828,0.95669615,0.4810397,0.96186155,0.48222423
00000423.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3160257,0.31693584,0.29049045,0.31656748,0.31984082,0.34944516,0.2831653,0.34612024,0.30734318,0.37088063,0.2835519,0.3670546,0.3117494,0.38291946,0.2946925,0.3829794,0.31593785,0.4305982,0.2984254,0.43104315,0.3173822,0.47462606,0.30039692,0.476635
00000134.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.29673523,0.5940996,0.0,0.0,0.27518559,0.5440706,0.0,0.0,0.20908609,0.57757705,0.0,0.0,0.1115511,0.73175293,0.0,0.0,0.45472294,0.402967,0.47305584,0.42007032,0.539692,0.27978998,0.5376969,0.28702357,0.7865184,0.6367417,0.7643572,0.63424814
00000023.jpg,Downdog,0.3687596,0.65827435,0.35677406,0.6435638,0.0,0.0,0.33789802,0.6077677,0.0,0.0,0.34924325,0.5928002,0.42323002,0.4329551,0.32799622,0.8275914,0.0,0.0,0.0,0.0,0.0,0.0,0.5708238,0.22931692,0.6270012,0.19415572,0.636294,0.3985085,0.7366136,0.38411674,0.7633663,0.6051678,0.85034984,0.61789197
00000201.jpg,Downdog,0.4252166,0.7410899,0.4047873,0.72766584,0.43699098,0.7250973,0.37771377,0.66633743,0.0,0.0,0.39072996,0.52705574,0.4377636,0.5056702,0.3549868,0.5189191,0.0,0.0,0.23610905,0.80391985,0.0,0.0,0.54994446,0.10810483,0.57524204,0.13217357,0.6632592,0.48218253,0.6828849,0.48284617,0.84815854,0.7705598,0.80900574,0.77085036
00000284.jpg,Downdog,0.7335866,0.6634742,0.0,0.0,0.7404726,0.64545745,0.0,0.0,0.729392,0.57856405,0.6902656,0.44821408,0.67962116,0.51647246,0.6957384,0.63103193,0.7429792,0.7176165,0.77514124,0.7180318,0.8274459,0.8263243,0.4706498,0.29381362,0.45100036,0.31429055,0.4008928,0.5030879,0.32944837,0.61489123,0.21427941,0.59354365,0.13655113,0.72066206
00000180.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37942234,0.289819,0.4809269,0.25126925,0.24262917,0.70745534,0.6284453,0.6264361
00000098.jpg,Downdog,0.37285048,0.76565754,0.3577189,0.76186067,0.37863278,0.7528792,0.32818767,0.72516584,0.3722068,0.702301,0.3201705,0.6397846,0.38259494,0.5675606,0.24364288,0.7468848,0.0,0.0,0.0,0.0,0.0,0.0,0.5298269,0.21770291,0.5640611,0.2295592,0.71499056,0.36272448,0.70349014,0.3520818,0.8676247,0.5578665,0.82632494,0.5596373
00000379.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35068768,0.44916937,0.0,0.0,0.26288614,0.6306027,0.0,0.0,0.107560776,0.8101859,0.0,0.0,0.5899969,0.26257163,0.57325804,0.2946619,0.7341484,0.42867157,0.7169425,0.4339948,0.9134502,0.70264536,0.86707956,0.6226935
00000379.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36251327,0.41764653,0.3504158,0.41107178,0.2884295,0.61617655,0.0,0.0,0.1412658,0.80041516,0.12453314,0.73551244,0.5357916,0.31644902,0.52530396,0.33448237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000280.jpg,Downdog,0.56197876,0.644909,0.0,0.0,0.0,0.0,0.0,0.0,0.6142243,0.609758,0.6179123,0.53374124,0.6072771,0.54226875,0.65725607,0.5629423,0.6902286,0.60171324,0.7467726,0.7031248,0.7833328,0.7140909,0.41542634,0.30870807,0.4043723,0.29707685,0.32423082,0.50447476,0.30365062,0.49979803,0.17353225,0.651651,0.16934654,0.7086727
00000002.jpg,Downdog,0.64934796,0.7586206,0.0,0.0,0.64559853,0.7225048,0.0,0.0,0.64885855,0.6824784,0.68627256,0.58842826,0.63982993,0.6075359,0.0,0.0,0.72145504,0.76250386,0.8233425,0.8794292,0.83885205,0.8992019,0.4847037,0.44616944,0.45170328,0.43530986,0.39728603,0.42982936,0.3676907,0.43421128,0.0,0.0,0.21510246,0.56830263
00000162.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6543919,0.60135484,0.62422705,0.6310546,0.72361386,0.6437501,0.71654665,0.68042237,0.81782216,0.73013794,0.83051586,0.75863665,0.50258505,0.36951527,0.48141152,0.3714919,0.3713276,0.43520293,0.3506243,0.4870352,0.22667873,0.5455128,0.19110702,0.63502747
00000254.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43263388,0.51326066,0.39865285,0.42545038,0.3945098,0.6869253,0.3361674,0.50097823,0.28964514,0.7938873,0.28026444,0.6118098,0.6036588,0.25327516,0.57957125,0.24518056,0.72766036,0.43853226,0.7214578,0.3735199,0.82507056,0.57543594,0.78446716,0.5192933
00000287.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4152669,0.19569412,0.4266816,0.18996505,0.3582172,0.43396416,0.5221633,0.43029922,0.26460427,0.7221581,0.5916257,0.6377749
00000088.jpg,Downdog,0.44249487,0.6450573,0.42580745,0.6380928,0.0,0.0,0.4096696,0.6234384,0.0,0.0,0.41803646,0.5646127,0.52862686,0.58927006,0.38726953,0.59130156,0.0,0.0,0.27718428,0.76058084,0.0,0.0,0.6282875,0.34116936,0.6815636,0.37624523,0.669922,0.49082664,0.7221372,0.538172,0.83217365,0.6763884,0.80261993,0.7056485
00000056.jpg,Downdog,0.44249487,0.6450573,0.42580745,0.6380928,0.0,0.0,0.4096696,0.6234384,0.0,0.0,0.41803646,0.5646127,0.52862686,0.58927006,0.38726953,0.59130156,0.0,0.0,0.27718428,0.76058084,0.0,0.0,0.6282875,0.34116936,0.6815636,0.37624523,0.669922,0.49082664,0.7221372,0.538172,0.83217365,0.6763884,0.80261993,0.7056485
00000210.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66967314,0.43786418,0.59195906,0.4755445,0.72492886,0.65455025,0.64745677,0.68109685,0.79220104,0.78835046,0.7596465,0.8128187,0.43759426,0.22207202,0.3839319,0.22603855,0.36599192,0.4097578,0.29400212,0.5018676,0.2491569,0.5618018,0.17337933,0.6760569
00000101.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.3682603,0.6693776,0.0,0.0,0.4046421,0.603231,0.39390007,0.64457864,0.43533936,0.5807592,0.39800033,0.6746349,0.40755662,0.6572219,0.33430758,0.7735671,0.54732156,0.47029862,0.54036397,0.50411534,0.615601,0.6267945,0.6121139,0.6356055,0.6935075,0.7777755,0.68882203,0.7903449
00000083.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59995806,0.6726759,0.58764106,0.6975201,0.0,0.0,0.6449558,0.7665464,0.0,0.0,0.7267289,0.898165,0.44595543,0.43687183,0.43400717,0.4342497,0.37624988,0.6214896,0.3221789,0.6458815,0.31142637,0.7866899,0.20342734,0.86157143
00000129.jpg,Downdog,0.3568288,0.701851,0.3499422,0.6782851,0.0,0.0,0.3574245,0.5953735,0.0,0.0,0.41433594,0.5065322,0.41402912,0.4613392,0.38446626,0.68533957,0.0,0.0,0.20516062,0.8468676,0.0,0.0,0.6105637,0.21250708,0.58676726,0.20448032,0.7196566,0.4937247,0.60495436,0.4385106,0.8719616,0.7830394,0.68390876,0.7061833
00000025.jpg,Downdog,0.6164226,0.72002214,0.0,0.0,0.6253555,0.6856018,0.0,0.0,0.65160984,0.6497142,0.651746,0.56379527,0.64996874,0.56592965,0.7408393,0.71536136,0.74289286,0.6955986,0.8445818,0.87555116,0.8390976,0.87880504,0.42641625,0.23069581,0.42450735,0.21631142,0.32642373,0.37239707,0.31340274,0.41625506,0.0,0.0,0.0,0.0
00000308.jpg,Downdog,0.3969545,0.59873426,0.38927808,0.5937099,0.39786422,0.5969481,0.3790497,0.55888444,0.0,0.0,0.39245397,0.48710197,0.40179253,0.47291,0.35533005,0.5507149,0.41203824,0.49937975,0.276821,0.6608879,0.38477585,0.5853207,0.56256664,0.2463953,0.5626187,0.26722273,0.6514389,0.42361328,0.6473424,0.44419605,0.7740312,0.60818195,0.7600622,0.62432086
00000031.jpg,Downdog,0.44239026,0.75487906,0.4256443,0.73831725,0.44607112,0.74408704,0.39729244,0.6730962,0.0,0.0,0.40247804,0.52270126,0.41650295,0.5513989,0.38765302,0.5026207,0.37687117,0.5406067,0.24409778,0.84913635,0.0,0.0,0.5632227,0.15933186,0.5686541,0.21323079,0.657631,0.40554494,0.6730855,0.43988362,0.8217563,0.7396198,0.7903039,0.74900377
00000372.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21170473,0.77628684,0.0,0.0,0.61414015,0.14676939,0.5612696,0.14550754,0.68728155,0.48236975,0.44275925,0.42404267,0.885503,0.78958654,0.31208262,0.69185185
00000164.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55317754,0.61051,0.5147502,0.6749828,0.610182,0.6225676,0.5787178,0.74630314,0.66419935,0.72589827,0.6631245,0.8079762,0.39767548,0.26984787,0.3684365,0.28399765,0.33343658,0.42676082,0.24672584,0.4931576,0.2764533,0.5128324,0.15425514,0.6332278
00000408.jpg,Downdog,0.0,0.0,0.0,0.0,0.0,0.0,0.38940424,0.7136185,0.0,0.0,0.4202922,0.65464383,0.41810194,0.68454295,0.43723938,0.66319525,0.40292478,0.73401695,0.40343282,0.7508994,0.0,0.0,0.5554056,0.48872468,0.5564117,0.5187096,0.60841805,0.66306216,0.6316754,0.6723159,0.68665785,0.8251472,0.7174833,0.8413143
00000341.jpg,Plank,0.11316126,0.41545227,0.115054846,0.3938103,0.0,0.0,0.15404646,0.35657772,0.0,0.0,0.22383475,0.4206823,0.25516495,0.39986193,0.21788755,0.6235222,0.30886164,0.5467737,0.15541239,0.6010147,0.19948621,0.5845441,0.49585763,0.44007817,0.50577384,0.45259595,0.65821856,0.59867465,0.6323957,0.5734118,0.86310893,0.5521848,0.8483755,0.5255302
00000111.jpg,Plank,0.6893231,0.627183,0.70121795,0.6013145,0.67670506,0.59147274,0.0,0.0,0.63227856,0.55982095,0.6645831,0.6157543,0.563386,0.6125571,0.6690537,0.8010372,0.5465212,0.83788425,0.7306719,0.8339251,0.64275116,0.8779537,0.5025537,0.5269856,0.4409193,0.51009905,0.39719656,0.5721508,0.31272542,0.6078434,0.26952183,0.50610757,0.22713736,0.5529943
00000388.jpg,Plank,0.63364667,0.70201826,0.6430546,0.68460727,0.6270326,0.6733418,0.0,0.0,0.58860385,0.6310143,0.5933988,0.6329687,0.51097775,0.6439213,0.59670365,0.73297834,0.4634841,0.8014598,0.5993687,0.7953373,0.56067353,0.8220242,0.4479644,0.58385265,0.40018377,0.57933784,0.35035494,0.6291939,0.30730748,0.67153573,0.2612073,0.6104079,0.22032323,0.6835604
00000179.jpg,Plank,0.18046468,0.6613966,0.18082298,0.6523519,0.0,0.0,0.20968515,0.64198273,0.0,0.0,0.26635703,0.6722126,0.28383237,0.6403849,0.31720826,0.7760876,0.32642102,0.6958361,0.31608126,0.870221,0.32807073,0.8276185,0.4692426,0.6666014,0.47854617,0.66623604,0.61941713,0.74031234,0.63463813,0.69576603,0.77931386,0.775447,0.7890551,0.7214335
00000159.jpg,Plank,0.66683435,0.44672462,0.6755244,0.45062506,0.6677545,0.43217292,0.67175704,0.45901722,0.65402675,0.41840383,0.642157,0.4933413,0.62246174,0.41384703,0.62916684,0.5496217,0.5662211,0.3520767,0.63015664,0.6075095,0.5283994,0.40279615,0.5156315,0.52520376,0.5042996,0.47544274,0.41984305,0.5613354,0.414332,0.53544104,0.32195163,0.59251785,0.3255069,0.60430074
00000107.jpg,Plank,0.09372921,0.42230445,0.09351051,0.39810762,0.0,0.0,0.12182758,0.36479628,0.0,0.0,0.17986798,0.42044985,0.20500527,0.4310486,0.20656364,0.6590417,0.27879414,0.6054815,0.2077912,0.8471745,0.28166613,0.80412793,0.45309925,0.5009664,0.4570956,0.5398039,0.6343846,0.6658344,0.6296334,0.66684955,0.89723396,0.72383267,0.8909052,0.71636075
00000288.jpg,Plank,0.72120655,0.67252636,0.0,0.0,0.72196734,0.6525757,0.0,0.0,0.70259583,0.607499,0.66384405,0.61705893,0.66754764,0.62186027,0.6373479,0.77897054,0.6439263,0.7839724,0.6522187,0.926927,0.6405707,0.93741363,0.5129862,0.6832128,0.51621836,0.66270417,0.42019305,0.7472447,0.41461354,0.7571306,0.27121255,0.8102439,0.26743832,0.85303277
00000053.jpg,Plank,0.8651008,0.32116047,0.0,0.0,0.862634,0.2962487,0.0,0.0,0.8257112,0.2661274,0.76304275,0.27883682,0.77026623,0.28780943,0.6897423,0.44674468,0.6928186,0.47410437,0.7345764,0.5991327,0.70387316,0.62977046,0.5183407,0.39457145,0.52338475,0.37100518,0.3691064,0.43206528,0.3808433,0.4490859,0.12465801,0.50163496,0.114710525,0.535271
00000406.jpg,Plank,0.3329191,0.59556216,0.33021322,0.5861007,0.0,0.0,0.33055717,0.54916465,0.0,0.0,0.36046973,0.51914096,0.35570437,0.49542585,0.38477704,0.62670743,0.37320063,0.55153966,0.37153038,0.73830247,0.3708336,0.71900064,0.5449332,0.46234936,0.53846323,0.47854617,0.65217495,0.5919444,0.64754426,0.5851455,0.79066336,0.6810004,0.7729384,0.6764747
00000304.jpg,Plank,0.90031093,0.32416615,0.0,0.0,0.8954914,0.2888896,0.0,0.0,0.8455618,0.2728242,0.7910368,0.40749806,0.7953129,0.36364022,0.7204874,0.6268894,0.76614094,0.5768607,0.0,0.0,0.8109684,0.79280573,0.56211036,0.56142104,0.55970556,0.50816804,0.3860987,0.6275495,0.3764368,0.57027376,0.13389151,0.7469491,0.13220386,0.7298529
00000291.jpg,Plank,0.9153988,0.45266357,0.0,0.0,0.91713375,0.40963846,0.0,0.0,0.8790889,0.36397606,0.7825965,0.39379576,0.800775,0.43085867,0.70778596,0.68768185,0.751661,0.7365105,0.8457756,0.69992054,0.86332303,0.72121793,0.50243956,0.46999127,0.5097352,0.44333333,0.29441428,0.51002836,0.29582068,0.59717214,0.111563586,0.45574015,0.097649716,0.5372382
00000136.jpg,Plank,0.21517032,0.73691297,0.21388872,0.72448343,0.0,0.0,0.24225271,0.7144973,0.0,0.0,0.304849,0.75277066,0.30555046,0.760861,0.31325966,0.8758118,0.33430508,0.8632185,0.19735888,0.87691444,0.2100775,0.868333,0.5125137,0.74526185,0.50777864,0.76068825,0.60916346,0.78767174,0.59932625,0.79349774,0.76088566,0.80090004,0.7478103,0.7988995
00000289.jpg,Plank,0.8217211,0.5421322,0.0,0.0,0.82223415,0.5156653,0.0,0.0,0.784964,0.47327536,0.72039616,0.5271286,0.70789236,0.5228825,0.69542515,0.72490966,0.6800158,0.72296566,0.709849,0.8983097,0.6971284,0.89326966,0.4707845,0.6485564,0.46086103,0.6151614,0.3097994,0.7354544,0.27877375,0.75266963,0.14714494,0.7231715,0.12584673,0.75031185
00000413.jpg,Plank,0.0,0.0,0.0,0.0,0.0,0.0,0.21119301,0.43805194,0.0,0.0,0.28625655,0.45886606,0.24222727,0.43770143,0.3398136,0.61539954,0.30146065,0.5188395,0.32801506,0.6851301,0.3100643,0.6608082,0.47633,0.3391481,0.44256592,0.35225168,0.6258826,0.39094087,0.60131776,0.3693674,0.7833366,0.29584518,0.7565929,0.26548412
00000118.jpg,Plank,0.14078775,0.41386768,0.14453426,0.38132423,0.0,0.0,0.19341628,0.34830534,0.0,0.0,0.27762195,0.46863428,0.25857887,0.4673518,0.292952,0.7694642,0.2656437,0.7035034,0.1680013,0.8066564,0.14443257,0.7440788,0.51782084,0.4690724,0.50072485,0.49712926,0.660169,0.55401677,0.6356794,0.53094137,0.86866856,0.56479,0.84142363,0.5383227
00000265.jpg,Plank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71320075,0.40300506,0.65871006,0.35829574,0.6740287,0.47336537,0.5996271,0.51438975,0.7028454,0.6970266,0.5038912,0.797135,0.7611663,0.88443625,0.46566296,0.44722605,0.45172402,0.4747779,0.43443498,0.64371794,0.34296146,0.73874706,0.36218598,0.7797198,0.16868602,0.8592037
00000117.jpg,Plank,0.8169946,0.4012358,0.0,0.0,0.825101,0.3691214,0.0,0.0,0.80165195,0.30371606,0.7202191,0.34578952,0.7325722,0.3306802,0.66980743,0.575162,0.70209277,0.57029986,0.6996581,0.7363275,0.72250766,0.74403214,0.49933076,0.4849558,0.5017044,0.44016737,0.31645775,0.6174263,0.2990932,0.59705114,0.14727011,0.64368683,0.12882777,0.67806137
00000217.jpg,Plank,0.22993873,0.4502433,0.23003195,0.43154964,0.0,0.0,0.24865322,0.40821105,0.0,0.0,0.29125294,0.46149844,0.3029967,0.4542523,0.30842996,0.6395715,0.3202618,0.6056185,0.28569147,0.7789663,0.29440078,0.7556883,0.46752468,0.5185507,0.4720447,0.54095775,0.5800412,0.65891045,0.5720261,0.6461044,0.7098007,0.7164697,0.70708907,0.71156573
00000200.jpg,Plank,0.16707383,0.6138207,0.16018742,0.59286135,0.0,0.0,0.17348455,0.5465211,0.0,0.0,0.2359118,0.5466191,0.26034233,0.57423526,0.23419423,0.6938925,0.32939726,0.6816099,0.1646397,0.7253829,0.2886,0.7035406,0.48099658,0.52081746,0.4821879,0.5575466,0.65821487,0.59695566,0.6397389,0.60764897,0.8221167,0.62928826,0.8223933,0.6163243
00000183.jpg,Plank,0.8124817,0.4800514,0.8301587,0.45903122,0.8085786,0.43926078,0.0,0.0,0.76306593,0.3552495,0.77881044,0.43661803,0.6465861,0.42251566,0.7780303,0.6756581,0.60172826,0.7357191,0.78283465,0.8986407,0.6059699,0.9540823,0.56790334,0.5109335,0.48473683,0.4864598,0.49980855,0.6262671,0.37035164,0.62145317,0.0,0.0,0.0,0.0
00000071.jpg,Plank,0.8741084,0.44320118,0.0,0.0,0.86261296,0.4295653,0.0,0.0,0.8126447,0.43295807,0.7310824,0.47390813,0.74885553,0.4978458,0.71360075,0.63709515,0.75734854,0.6470054,0.9149493,0.64621115,0.8960012,0.6384595,0.44220424,0.53249973,0.45083535,0.5290752,0.28445354,0.5574478,0.2826864,0.6231887,0.0,0.0,0.074428804,0.5747345
00000184.jpg,Plank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.821581,0.5182587,0.7773797,0.48815677,0.78098774,0.50345236,0.0,0.0,0.73482996,0.6741427,0.0,0.0,0.7366087,0.81522876,0.59345144,0.5421841,0.5918032,0.51910996,0.41697675,0.66444993,0.4122451,0.6658725,0.2692624,0.76156676,0.26731163,0.7635915
00000380.jpg,Plank,0.8254942,0.5337976,0.0,0.0,0.8166314,0.50488013,0.0,0.0,0.7631711,0.48199433,0.7072938,0.5385232,0.7100396,0.54338473,0.0,0.0,0.6805488,0.7353569,0.0,0.0,0.6944376,0.8453399,0.48559403,0.6358678,0.48628953,0.61517483,0.34195852,0.7158598,0.345053,0.7295442,0.0,0.0,0.13866219,0.7907405
00000366.jpg,Plank,0.19158828,0.4049987,0.18758428,0.37558892,0.0,0.0,0.19424848,0.30943248,0.0,0.0,0.24302204,0.31415173,0.24788418,0.34030253,0.2903289,0.49956992,0.2905547,0.48925227,0.29675975,0.6825995,0.29596558,0.68183327,0.44546518,0.39193696,0.44153452,0.4351528,0.5942648,0.5341825,0.57999,0.53035545,0.75442517,0.56587523,0.7516885,0.53162336
00000146.jpg,Plank,0.0,0.0,0.0,0.0,0.0,0.0,0.23722698,0.6352653,0.0,0.0,0.28789896,0.65628296,0.30342886,0.6580446,0.32076004,0.76714534,0.33430758,0.7563781,0.3015391,0.8650044,0.0,0.0,0.48420233,0.6750368,0.49050283,0.6915748,0.58432263,0.752431,0.5820693,0.7522484,0.76201415,0.7939618,0.7561565,0.802187
00000091.jpg,Plank,0.88845205,0.41028762,0.0,0.0,0.8828217,0.389326,0.0,0.0,0.8312743,0.36304253,0.7600046,0.40097785,0.76657015,0.40739816,0.71447015,0.5386984,0.72706205,0.55663985,0.0,0.0,0.7334112,0.6732752,0.5290234,0.503232,0.53336364,0.4883111,0.4037349,0.5544341,0.4018348,0.5686777,0.20591046,0.59477067,0.19691923,0.6183191
00000192.jpg,Plank,0.7972956,0.586728,0.0,0.0,0.7989151,0.5621958,0.0,0.0,0.76630473,0.5155042,0.6986537,0.5414103,0.7001433,0.54673004,0.67817247,0.6922332,0.6882324,0.7083307,0.8031645,0.7179982,0.8030181,0.7119478,0.4610723,0.5691491,0.46084577,0.54715824,0.27559587,0.59774023,0.25903627,0.6228508,0.0,0.0,0.07442498,0.59612834
00000092.jpg,Plank,0.32146046,0.46069378,0.3153881,0.44395277,0.3076158,0.4760314,0.33038858,0.45011243,0.31655657,0.5317727,0.38179216,0.43565968,0.36420456,0.6184478,0.41677818,0.28751457,0.36989808,0.7630063,0.40021738,0.13843426,0.347721,0.93263197,0.5713374,0.61260843,0.5535907,0.7078365,0.72015446,0.7540407,0.7084472,0.79272515,0.8338806,0.8551062,0.8038419,0.8487888
00000391.jpg,Plank,0.91926384,0.45923534,0.0,0.0,0.9222395,0.43693754,0.0,0.0,0.891726,0.4009734,0.80203,0.43000185,0.8048624,0.46504244,0.7360385,0.6129381,0.77719223,0.659792,0.76015335,0.749319,0.8280399,0.80438393,0.51259315,0.56105983,0.5077234,0.55010986,0.33475903,0.6161136,0.2841541,0.6790765,0.143961,0.6349403,0.118482634,0.711944
00000395.jpg,Plank,0.1160779,0.30001765,0.11734934,0.26287124,0.0,0.0,0.16784218,0.19541283,0.0,0.0,0.2463965,0.29026434,0.26611197,0.27838027,0.2749175,0.5296797,0.31932178,0.46357787,0.2460881,0.7027475,0.0,0.0,0.502257,0.36150655,0.5092298,0.37657467,0.6713187,0.48231876,0.6511952,0.4386635,0.8693926,0.49445203,0.8497359,0.4071644
00000013.jpg,Plank,0.1978546,0.49293727,0.1995544,0.47294474,0.0,0.0,0.2252538,0.44982067,0.0,0.0,0.27285513,0.49164099,0.28338477,0.50830024,0.29667386,0.6675284,0.32426473,0.6574374,0.2844913,0.8272065,0.3036265,0.8188713,0.4665928,0.523441,0.46690056,0.5543245,0.58881485,0.6675116,0.58192843,0.67117137,0.7482928,0.7675748,0.7377781,0.78562236
00000010.jpg,Plank,0.26757893,0.3616276,0.26384422,0.33748206,0.0,0.0,0.27520463,0.28962865,0.0,0.0,0.32742783,0.30077744,0.3421732,0.32161376,0.36058497,0.49515006,0.3783941,0.4732636,0.34407225,0.6672323,0.3506382,0.6681015,0.5531272,0.33322316,0.55375165,0.3729554,0.6979345,0.5094895,0.68971556,0.5076269,0.8876193,0.5669258,0.87472767,0.56503105
00000114.jpg,Plank,0.0,0.0,0.0,0.0,0.0,0.0,0.23722698,0.6352653,0.0,0.0,0.28789896,0.65628296,0.30342886,0.6580446,0.32076004,0.76714534,0.33430758,0.7563781,0.3015391,0.8650044,0.0,0.0,0.48420233,0.6750368,0.49050283,0.6915748,0.58432263,0.752431,0.5820693,0.7522484,0.76201415,0.7939618,0.7561565,0.802187
00000004.jpg,Plank,0.82953924,0.51031923,0.0,0.0,0.83367884,0.47701856,0.0,0.0,0.801938,0.40544775,0.7355303,0.43219203,0.72969,0.42264062,0.6700137,0.63713974,0.6713823,0.6385627,0.0,0.0,0.6692663,0.8251636,0.5054054,0.5466428,0.49704266,0.5048978,0.32260996,0.679247,0.29981598,0.66048735,0.16820033,0.7619835,0.164874,0.786314
00000206.jpg,Plank,0.7909156,0.38649192,0.0,0.0,0.7867546,0.36767906,0.0,0.0,0.75231045,0.35716054,0.7080751,0.40334558,0.7043929,0.40622205,0.68087286,0.5782582,0.674959,0.5678648,0.68824387,0.71286345,0.67459357,0.7207601,0.5463638,0.4718449,0.5430673,0.45151758,0.43577018,0.5371849,0.42152634,0.5714774,0.3187987,0.55983126,0.30172,0.59365547
00000381.jpg,Plank,0.85527194,0.4927642,0.0,0.0,0.852285,0.4564168,0.0,0.0,0.81002873,0.4135762,0.7602133,0.5265999,0.7481891,0.476429,0.6956334,0.7344525,0.7110266,0.69375527,0.7133091,0.93654853,0.6940175,0.9307792,0.5411527,0.6567874,0.5270815,0.5884241,0.42674914,0.8908219,0.38206607,0.7683757,0.21346621,0.90506476,0.1938083,0.7926527
